时间,PM2.5,PM10,CO,NO2,SO2,O3,zPM2.5,zPM10,zCO,zNO2,zSO2,zO3,风速,压强,降水量,温度,湿度,PM2.5差异,PM10差异,CO差异,NO2差异,SO2差异,O3差异
2019/4/6 11:00,47,88,1.02,18,22,140,51.1,72.92,.518,27.97,14,90.95,1.279,1007.603,180.6,25.1,43,4.1,-15.08,-.502,9.97,-8,-49.05
2019/4/6 12:00,37,81,1.05,17,23,157,42.74,66.21,.5,26.31,14,108.14,1.19,1006.531,180.6,26.71,37.62,5.74,-14.79,-.55,9.31,-9,-48.86
2019/4/6 13:00,41,90,.86,14,21,173,42.39,66.14,.553,25.18,14,118.57,1.404,1005.427,180.6,27.96,34.55,1.39,-23.86,-.307,11.18,-7,-54.43
2019/4/6 14:00,37,84,.96,20,24,172,40.25,63.25,.5,24.08,13.88,128.4,1.537,1004.569,180.6,28.48,30.69,3.25,-20.75,-.46,4.08,-10.12,-43.6
2019/4/6 15:00,41,87,.92,21,23,170,40.19,63.09,.5,25.69,14,136.56,1.676,1004.07,180.6,28.07,32.09,-.810000000000002,-23.91,-.42,4.69,-9,-33.44
2019/4/6 16:00,35,70,.86,25,20,161,39.11,60.98,.5,25.77,14,131.08,1.136,1003.791,180.6,28.21,30.87,4.11,-9.02,-.36,.77,-6,-29.92
2019/4/6 17:00,34,67,.88,30,17,136,36.59,56.57,.5,26.06,14,124.22,1.093,1003.93,180.6,26.59,31.59,2.59,-10.43,-.38,-3.94,-3,-11.78
2019/4/6 18:00,33,66,.97,37,16,109,35.38,54.42,.435,28.19,14,111.85,.85,1004.369,180.6,24.23,39.12,2.38,-11.58,-.535,-8.81,-2,2.84999999999999
2019/4/6 19:00,32,66,1.11,58,16,70,36.83,57.27,.5,47.35,14,91.6,.569,1004.765,180.6,22.56,46.92,4.83,-8.73,-.61,-10.65,-2,21.6
2019/4/6 20:00,30,70,1.34,92,15,28,38.21,59.49,.5,70.11,15.09,72.81,.34,1005.353,180.6,21.4,52.4,8.21,-10.51,-.84,-21.89,.0899999999999999,44.81
2019/4/6 21:00,47,110,1.28,98,16,20,39.47,61.26,.5,111.81,17,60.98,.317,1005.857,180.6,20.19,56.47,-7.53,-48.74,-.78,13.81,1,40.98
2019/4/6 22:00,40,84,1.19,70,16,38,40.09,62.47,.5,120.83,17,66.3,.417,1006.23,180.6,20,56.26,.0900000000000034,-21.53,-.69,50.83,1,28.3
2019/4/6 23:00,37,67,1.17,66,20,37,39.98,62.42,.5,99.68,17,56.6,.468,1006.253,180.6,19.94,57.36,2.98,-4.58,-.67,33.68,-3,19.6
2019/4/7 0:00,34,61,1.32,60,24,35,40.15,62.62,.5,98.62,17,54.53,.45,1006.247,180.6,19.12,59.09,6.15,1.62,-.82,38.62,-7,19.53
2019/4/7 1:00,43,61,1.54,55,26,34,41.74,65.6,.5,92.98,17,48.09,.543,1006.309,180.6,19,61.02,-1.26,4.59999999999999,-1.04,37.98,-9,14.09
2019/4/7 2:00,44,60,1.54,60,18,13,42.75,66.51,.587,86.02,17,39.32,.319,1006.16,180.6,18.64,63.77,-1.25,6.51000000000001,-.953,26.02,-1,26.32
2019/4/7 3:00,37,54,1.55,66,16,4,44.46,68.69,.542,93.02,17,27.02,.287,1006.054,180.6,17,72.69,7.46,14.69,-1.008,27.02,1,23.02
2019/4/7 4:00,38,57,1.66,66,17,3,44.27,69.15,.61,107.04,17,27.83,.2,1006.175,180.6,16.54,74.77,6.27,12.15,-1.05,41.04,0,24.83
2019/4/7 5:00,44,72,1.74,74,18,4,46.94,71.14,.625,107.82,17,28.24,.324,1006.594,180.6,16,77.37,2.94,-.859999999999999,-1.115,33.82,-1,24.24
2019/4/7 7:00,56,111,1.4,60,30,50,48.26,71.68,.892,139.66,17,47.84,.463,1007.258,180.6,21.37,59.16,-7.74,-39.32,-.508,79.66,-13,-2.16
2019/4/7 8:00,44,91,1.64,60,31,68,42.72,66.37,.726,85.49,16.56,60.53,1.079,1007.053,180.6,23.88,52.07,-1.28,-24.63,-.914,25.49,-14.44,-7.47
2019/4/7 9:00,54,113,1.13,38,23,101,48.16,70.97,.973,75.32,16.95,75.65,1.081,1007.168,180.6,26,46.89,-5.84,-42.03,-.157,37.32,-6.05,-25.35
2019/4/7 10:00,45,93,1.05,28,20,120,46.76,69.97,.695,31.79,14,84.47,1.255,1007.534,180.6,27.32,45.13,1.76,-23.03,-.355,3.79,-6,-35.53
2019/4/7 11:00,41,90,.97,13,18,161,41.44,64.77,.612,27.95,14,92.65,1.095,1006.805,180.6,29.16,40.6,.439999999999998,-25.23,-.358,14.95,-4,-68.35
2019/4/7 12:00,41,84,.95,12,17,170,40.46,62.94,.512,24.06,14,114.56,1.544,1006.554,180.6,29.77,37.75,-.539999999999999,-21.06,-.438,12.06,-3,-55.44
2019/4/7 13:00,34,87,.98,12,16,178,39.96,61.98,.5,23.85,14,119.6,1.354,1006.021,180.6,30.42,35.48,5.96,-25.02,-.48,11.85,-2,-58.4
2019/4/7 14:00,44,83,1.1,17,16,179,45.06,68.42,.526,23.42,14,124.54,1.166,1005.366,180.6,30.92,35.48,1.06,-14.58,-.574,6.42,-2,-54.46
2019/4/7 15:00,47,94,1.43,23,19,182,51.9,73.73,.582,23.53,14,126.63,.947,1004.943,180.6,30.98,35.55,4.9,-20.27,-.848,.530000000000001,-5,-55.37
2019/4/7 16:00,75,134,1.37,31,18,150,86.44,113.17,.731,26.1,14,140.02,1.085,1005.225,180.6,28.88,43.37,11.44,-20.83,-.639,-4.9,-4,-9.97999999999999
2019/4/7 17:00,79,142,1.44,31,16,128,109.75,145.15,.6,38.81,15.83,131.83,.719,1005.565,180.6,26.12,54.79,30.75,3.15000000000001,-.84,7.81,-.17,3.83000000000001
2019/4/7 18:00,92,128,1.57,32,16,121,117.75,156.72,.553,49.83,17,110.43,.496,1006.125,180.6,23.51,62.58,25.75,28.72,-1.017,17.83,1,-10.57
2019/4/7 19:00,100,127,1.52,46,16,89,125.27,168.18,.593,58.58,17,106.55,.638,1006.636,180.6,22,65.76,25.27,41.18,-.927,12.58,1,17.55
2019/4/7 20:00,92,135,1.44,46,18,73,130.46,177.69,.5,82.61,17,89.5,.743,1007.589,180.6,21.2,69.24,38.46,42.69,-.94,36.61,-1,16.5
2019/4/7 21:00,100,134,1.46,48,21,56,132.96,181.8,.519,84.98,17,77.35,.711,1007.957,180.6,20.5,72.52,32.96,47.8,-.941,36.98,-4,21.35
2019/4/7 22:00,100,127,1.43,42,21,58,130.13,177.52,.51,85.62,17,59.23,.437,1008.15,180.6,19.48,74.77,30.13,50.52,-.92,43.62,-4,1.23
2019/4/7 23:00,95,125,1.42,41,18,51,127.98,175.04,.517,73.21,17,54.92,.546,1008.54,180.6,18.96,76.56,32.98,50.04,-.903,32.21,-1,3.92
2019/4/8 0:00,84,121,1.44,37,16,51,126.96,175.41,.5,68.63,17,45.98,.459,1008.755,180.6,18,79.37,42.96,54.41,-.94,31.63,1,-5.02
2019/4/8 1:00,95,116,1.67,31,18,59,124.02,171.65,.5,62.37,17,41.63,.463,1008.619,180.6,18,80.09,29.02,55.65,-1.17,31.37,-1,-17.37
2019/4/8 2:00,92,108,1.92,32,19,58,125.65,174.09,.623,53.81,17,43.21,.456,1008.128,180.6,17.74,79.74,33.65,66.09,-1.297,21.81,-2,-14.79
2019/4/8 3:00,98,122,1.93,33,19,55,127.92,178,.703,51.51,16.9,36.56,.313,1007.738,180.6,17,80.46,29.92,56,-1.227,18.51,-2.1,-18.44
2019/4/8 4:00,104,139,1.83,32,18,58,140.23,194.51,.733,53.49,17,39.16,.463,1007.467,180.6,17,80.88,36.23,55.51,-1.097,21.49,-1,-18.84
2019/4/8 5:00,106,134,1.81,46,18,50,145.65,202.06,.7,49.77,17,43.46,.556,1007.792,180.6,17,80.92,39.65,68.06,-1.11,3.77,-1,-6.54
2019/4/8 6:00,110,150,1.87,56,18,45,149.91,208.94,.7,74.08,17,48.77,.785,1008.54,180.6,17.34,79.64,39.91,58.94,-1.17,18.08,-1,3.77
2019/4/8 8:00,115,166,1.6,41,21,113,144.57,196.75,.802,65.74,16.98,74.26,.983,1008.675,180.6,22.92,61.58,29.57,30.75,-.798,24.74,-4.02,-38.74
2019/4/8 9:00,101,154,1.59,41,20,137,127.62,171.36,.8,40.1,14.07,107.52,1.179,1008.786,180.6,25.1,52.88,26.62,17.36,-.79,-.899999999999999,-5.93,-29.48
2019/4/8 10:00,88,133,1.48,31,19,172,112.02,149.04,.9,31.53,14,124.8,1.044,1008.396,180.6,27.42,46.87,24.02,16.04,-.58,.530000000000001,-5,-47.2
2019/4/8 11:00,74,121,1.3,18,18,204,93.33,123.36,.831,26.6,14,143.36,.98,1007.876,180.6,29.22,42.4,19.33,2.36,-.469,8.6,-4,-60.64
2019/4/8 12:00,62,98,1.18,16,18,216,70.79,93.14,.763,24.55,14,156.66,.979,1006.757,180.6,30.86,37.32,8.79000000000001,-4.86,-.417,8.55,-4,-59.34
2019/4/8 13:00,48,89,1.14,14,18,227,55.44,76.33,.7,22.83,14,162.26,1.081,1005.5,180.6,32.15,33.2,7.44,-12.67,-.44,8.83,-4,-64.74
2019/4/8 14:00,54,99,1.23,14,19,238,52.73,74.07,.707,22.07,14,169.89,.987,1004.64,180.6,32.98,31.67,-1.27,-24.93,-.523,8.07,-5,-68.11
2019/4/8 15:00,54,105,1.48,25,20,250,56.03,77.24,.71,22.28,14,184,.945,1004.055,180.6,32.52,33.38,2.03,-27.76,-.77,-2.72,-6,-66
2019/4/8 16:00,70,135,2.07,47,28,236,78.68,105.42,.879,26.03,14,222.32,1.389,1004,180.6,30.74,39.16,8.68000000000001,-29.58,-1.191,-20.97,-14,-13.68
2019/4/8 17:00,79,169,1.62,39,23,174,97.69,129.81,1.037,45.48,16.22,222.94,1.07,1004.013,180.6,27.96,47.72,18.69,-39.19,-.583,6.48,-6.78,48.94
2019/4/8 18:00,75,145,1.48,39,22,121,84.54,112,.696,62.13,17,169.52,1.098,1004.487,180.6,25.24,57.48,9.54000000000001,-33,-.784,23.13,-5,48.52
2019/4/8 19:00,55,114,1.43,43,23,83,80.39,106.61,.55,76.85,17,119.2,.88,1005.374,180.6,23.24,64.69,25.39,-7.39,-.88,33.85,-6,36.2
2019/4/8 21:00,59,90,1.32,36,19,71,82.07,110.88,.5,78.19,17,67.86,.798,1006.186,180.6,19.45,73.48,23.07,20.88,-.82,42.19,-2,-3.14
2019/4/8 23:00,56,80,1.14,17,14,84,92.68,127.59,.491,58.24,16.65,54.65,.903,1006.544,180.6,17.03,78.71,36.68,47.59,-.649,41.24,2.65,-29.35
2019/4/9 1:00,50,65,1.19,13,13,76,74.43,106.62,.4,44.36,14.13,62.58,.966,1005.149,180.6,17,83.15,24.43,41.62,-.79,31.36,1.13,-13.42
2019/4/9 2:00,44,46,1.16,12,12,72,66.05,95.23,.447,43.86,14.49,54.07,.889,1004.075,180.6,17,85.91,22.05,49.23,-.713,31.86,2.49,-17.93
2019/4/9 3:00,35,45,1.15,12,12,69,59.2,85.17,.4,39.85,14.13,48.28,.985,1002.648,180.6,17,88.33,24.2,40.17,-.75,27.85,2.13,-20.72
2019/4/9 4:00,39,42,1.24,14,12,62,57.31,82.91,.4,38.2,14,43.44,.884,1001.702,180.6,17,89.51,18.31,40.91,-.84,24.2,2,-18.56
2019/4/9 5:00,43,57,1.39,18,12,49,63.63,93.11,.494,41.48,15.43,37.17,.694,1001.093,180.6,17,90,20.63,36.11,-.896,23.48,3.43,-11.83
2019/4/9 6:00,47,62,1.47,25,12,38,66.17,97.37,.5,50.98,16.83,30.33,.576,1000.646,180.6,17.41,89.74,19.17,35.37,-.97,25.98,4.83,-7.67
2019/4/9 7:00,51,71,1.56,29,13,33,69.79,102.25,.5,59.6,17,29.65,.615,1000.204,180.6,18.69,86.42,18.79,31.25,-1.06,30.6,4,-3.35
2019/4/9 8:00,60,90,1.63,38,13,28,72.88,105.92,.594,61.31,17,27.12,.59,999.629,180.6,19.9,82.88,12.88,15.92,-1.036,23.31,4,-.879999999999999
2019/4/9 9:00,68,92,1.4,37,12,22,73.94,107.66,.676,68.54,17,27.36,.726,999.254,180.6,21.18,78.18,5.94,15.66,-.724,31.54,5,5.36
2019/4/9 10:00,34,86,1.46,33,12,27,58.38,88.18,.511,53.09,16.93,26.89,1.196,1000.464,186.627,16.58,92.73,24.38,2.18000000000001,-.949,20.09,4.93,-.109999999999999
2019/4/9 11:00,23,28,1.41,24,12,49,49.13,74.05,.505,69.5,16.97,28.29,1.147,1000.761,194.395,15.47,95.79,26.13,46.05,-.905,45.5,4.97,-20.71
2019/4/9 12:00,22,27,.93,22,11,55,42.15,65.02,.489,49.07,16.37,30.5,1.181,1001.287,195.1,15,91.26,20.15,38.02,-.441,27.07,5.37,-24.5
2019/4/9 17:00,13,15,.52,15,10,73,30.83,43.04,.4,28,14,34.38,1.938,1007.285,196.469,9.54,87.25,17.83,28.04,-.12,13,4,-38.62
2019/4/9 18:00,12,20,.56,19,10,63,37.69,56.65,.4,28.33,14,35.47,1.667,1009.453,196.749,9,86.04,25.69,36.65,-.16,9.33,4,-27.53
2019/4/9 19:00,16,19,.51,19,10,61,41.15,62.56,.4,28.07,14,29.8,1.495,1011.185,196.8,8.15,83.35,25.15,43.56,-.11,9.07,4,-31.2
2019/4/9 21:00,15,15,.42,15,10,63,42.47,64.89,.4,28.68,14,28.94,1.336,1013.687,196.8,8,86.19,27.47,49.89,-.02,13.68,4,-34.06
2019/4/11 11:00,25,30,.42,11,15,131,29.74,44.64,.4,28,14,81.98,.792,1015.443,197.9,16.09,37.34,4.74,14.64,-.02,17,-1,-49.02
2019/4/11 12:00,16,28,.43,11,15,136,28.2,42.04,.4,27.02,14,93.65,1.157,1014.573,197.9,16.45,34.96,12.2,14.04,-.03,16.02,-1,-42.35
2019/4/11 13:00,27,32,.47,16,15,137,29.71,44.84,.4,27.87,14,99.92,.879,1013.947,197.9,17.58,34.47,2.71,12.84,-.07,11.87,-1,-37.08
2019/4/11 14:00,22,29,.46,18,15,137,32.45,49.28,.4,28,14,106.13,1.068,1013.64,197.9,18.2,34.6,10.45,20.28,-.06,10,-1,-30.87
2019/4/11 15:00,25,38,.45,25,15,135,34.06,51.81,.4,28,14,108.06,1.017,1013.619,197.9,18.63,34.96,9.06,13.81,-.05,3,-1,-26.94
2019/4/11 16:00,25,40,.46,28,14,127,34.74,52.87,.4,28.3,14,110.22,1.143,1013.843,197.9,18.43,35.7,9.74,12.87,-.06,.300000000000001,0,-16.78
2019/4/11 17:00,29,35,.76,55,16,99,34.77,52.74,.4,32.08,14,107.49,1.028,1014.042,197.9,17.17,39.96,5.77,17.74,-.36,-22.92,-2,8.48999999999999
2019/4/11 18:00,43,104,.74,47,16,90,38.91,60.44,.433,62.09,14,90.98,.493,1014.478,197.9,15.2,46.95,-4.09,-43.56,-.307,15.09,-2,.980000000000004
2019/4/11 19:00,30,58,.77,40,16,90,43.08,67.77,.411,69.79,14,90.47,.83,1015.111,197.9,15,55.47,13.08,9.77,-.359,29.79,-2,.469999999999999
2019/4/11 20:00,44,49,.91,50,17,76,51.06,76.72,.4,63.83,14,86.4,.83,1015.936,197.9,14,60.91,7.06,27.72,-.51,13.83,-3,10.4
2019/4/11 21:00,45,66,1.07,67,16,46,57.08,81.7,.479,76.02,14,73.02,.562,1016.566,197.9,13.57,65.19,12.08,15.7,-.591,9.02,-2,27.02
2019/4/11 22:00,48,73,.94,86,16,20,64.42,88.9,.5,95.83,16,57.65,.488,1016.625,197.9,13,71,16.42,15.9,-.44,9.83,0,37.65
2019/4/11 23:00,53,76,1.05,82,15,7,69.98,96.94,.493,124.91,16.93,53.15,.589,1016.441,197.9,12.85,74.98,16.98,20.94,-.557,42.91,1.93,46.15
2019/4/12 0:00,50,67,1.32,73,14,3,68.18,93.59,.51,111.1,17,33.24,.308,1016.259,197.9,11.47,80.73,18.18,26.59,-.81,38.1,3,30.24
2019/4/12 1:00,56,63,1.06,69,14,3,70.71,97.74,.521,97.88,17,26.67,.24,1016.233,197.9,10.76,84.88,14.71,34.74,-.539,28.88,3,23.67
2019/4/12 2:00,49,71,.95,67,14,3,72.98,101.31,.5,98.51,17,26.8,.333,1016.238,197.9,10.76,85.87,23.98,30.31,-.45,31.51,3,23.8
2019/4/12 3:00,54,72,1.06,65,14,4,72.53,101.31,.5,92.87,17,25.76,.273,1016.271,197.9,11.11,85.93,18.53,29.31,-.56,27.87,3,21.76
2019/4/12 4:00,57,90,.84,64,13,8,75.3,108.17,.493,86.22,17,25.48,.317,1016.435,197.9,11,87.06,18.3,18.17,-.347,22.22,4,17.48
2019/4/12 5:00,59,80,1.02,65,14,6,78.77,116,.415,83,17,25.88,.25,1016.8,197.9,10.27,90.17,19.77,36,-.605,18,3,19.88
2019/4/12 6:00,64,95,.96,56,15,25,79.5,114.6,.504,100.46,17,27.35,.4,1017.548,197.9,11.63,86.96,15.5,19.6,-.456,44.46,2,2.35
2019/4/12 7:00,69,88,.9,45,16,49,80.11,115.27,.5,91.44,17,34.55,.484,1018.287,197.9,13.6,75.73,11.11,27.27,-.4,46.44,1,-14.45
2019/4/12 8:00,64,90,.66,27,14,88,77.78,108.94,.5,73.17,14.78,48.19,.702,1018.354,197.9,16.65,61.17,13.78,18.94,-.16,46.17,.779999999999999,-39.81
2019/4/12 9:00,48,68,.7,30,13,94,61.6,84.96,.5,30.56,14,61.96,.883,1018.365,197.9,17.83,50.48,13.6,16.96,-.2,.559999999999999,1,-32.04
2019/4/12 10:00,52,70,.73,28,13,105,65.68,89.59,.493,34.39,14,70.07,.782,1018.352,197.9,17.89,49.32,13.68,19.59,-.237,6.39,1,-34.93
2019/4/12 11:00,60,65,.74,29,13,113,64.73,87.56,.5,30.02,14,83.88,1.029,1017.876,197.9,20.07,41.85,4.73,22.56,-.24,1.02,1,-29.12
2019/4/12 12:00,59,75,.8,28,14,132,65.35,88.2,.5,28.54,14,88.43,.839,1017.343,197.9,20.46,40.96,6.34999999999999,13.2,-.3,.539999999999999,0,-43.57
2019/4/12 13:00,63,80,.86,30,17,179,69.69,94.4,.5,29.45,14,109.48,.893,1016.486,197.9,21.33,39.02,6.69,14.4,-.36,-.550000000000001,-3,-69.52
2019/4/12 14:00,73,96,.76,29,16,178,77.39,104.56,.5,27.63,14,152.78,.859,1015.602,197.9,22.26,36.5,4.39,8.56,-.26,-1.37,-2,-25.22
2019/4/12 15:00,58,83,.71,25,14,160,67.13,90.63,.459,28,14,145.11,.765,1015.061,197.9,22.31,35.39,9.13,7.63,-.251,3,0,-14.89
2019/4/12 16:00,40,73,.68,24,14,159,61.23,82.25,.402,27.16,14,132.61,.996,1014.93,197.9,20.93,38.88,21.23,9.25,-.278,3.16,0,-26.39
2019/4/12 17:00,46,74,.71,29,14,139,58.07,80.07,.4,27.65,14,133.47,.949,1015.029,197.9,18.98,43.62,12.07,6.06999999999999,-.31,-1.35,0,-5.53
2019/4/12 21:00,63,82,.88,50,16,100,72,99,.4,51,14,94,.4,1015.5,197.9,15,58,9,17,-.48,1,-2,-6
2019/4/13 0:00,70,94,.78,37,16,83,90,125,.5,59,14,85,.2,1015.4,197.9,14,64,20,31,-.28,22,-2,2
2019/4/13 3:00,61,78,.6,24,16,72,87,119,.4,48,14,63,.3,1015.2,197.9,12,73,26,41,-.2,24,-2,-9
2019/4/13 7:00,44,69,.58,32,18,80,69,90,.4,57,14,59,.8,1015,197.9,15,61,25,21,-.18,25,-4,-21
2019/4/13 10:00,48,80,.62,27,17,134,73,99,.4,54,14,86,.2,1015.4,197.9,19,52,25,19,-.22,27,-3,-48
2019/4/13 12:00,52,70,.52,19,15,172,53.47,74.6,.407,26.27,14,130.4,1.173,1013.393,197.9,22.6,37.4,1.47,4.59999999999999,-.113,7.27,-1,-41.6
2019/4/13 13:00,38,63,.46,16,15,187,56.31,76.91,.4,26.89,14,138.81,.872,1013.08,197.9,23.54,36.57,18.31,13.91,-.06,10.89,-1,-48.19
2019/4/13 14:00,38,62,.44,16,15,196,48.61,71.15,.4,25.78,14,146.89,.943,1012.394,197.9,24.81,33.48,10.61,9.15000000000001,-.04,9.78,-1,-49.11
2019/4/13 15:00,35,62,.46,21,14,190,46.67,69.65,.4,25.44,14,157.22,1.069,1011.689,197.9,24.96,33.15,11.67,7.65000000000001,-.06,4.44,0,-32.78
2019/4/13 16:00,38,60,.5,25,15,178,47.34,70.3,.4,26.91,14,159.55,1.075,1011.591,197.9,24.06,35.32,9.34,10.3,-.1,1.91,-1,-18.45
2019/4/13 17:00,41,68,.6,31,15,165,47.2,70.46,.4,27.56,14,152.52,.954,1011.835,197.9,22.2,39.3,6.2,2.45999999999999,-.2,-3.44,-1,-12.48
2019/4/13 18:00,45,74,.74,45,15,130,52.9,74.66,.402,34.64,14,140.5,.618,1012.514,197.9,20.34,46.4,7.9,.659999999999997,-.338,-10.36,-1,10.5
2019/4/13 19:00,48,88,.93,72,15,83,55.09,76.15,.422,58.4,14,119.64,.455,1013.307,197.9,19.07,52.18,7.09,-11.85,-.508,-13.6,-1,36.64
2019/4/13 20:00,58,90,1.06,93,14,46,58.72,79.1,.488,100.26,16.2,89.06,.22,1014.254,197.9,18.22,56.98,.719999999999999,-10.9,-.572,7.26000000000001,2.2,43.06
2019/4/13 21:00,57,99,.85,83,16,63,62.9,82.86,.5,110.2,16.94,76.12,.248,1014.496,197.9,18,59.02,5.9,-16.14,-.35,27.2,.940000000000001,13.12
2019/4/14 0:00,63,96,1.16,104,14,6,70.32,94.23,.5,128.42,16.81,67.68,.266,1013.86,197.9,16.02,68.96,7.31999999999999,-1.77,-.66,24.42,2.81,61.68
2019/4/14 1:00,54,91,1.24,87,14,8,70.74,94.15,.572,138.62,17,47.95,.244,1013.741,197.9,15,76.85,16.74,3.15000000000001,-.668,51.62,3,39.95
2019/4/14 2:00,57,77,.93,68,13,19,68.02,89.95,.5,116.33,17,35.65,.293,1014.228,197.9,15,77.95,11.02,12.95,-.43,48.33,4,16.65
2019/4/14 3:00,54,71,.94,58,13,20,69.71,92.44,.5,95.04,17,30.98,.231,1014.144,197.9,15,76.6,15.71,21.44,-.44,37.04,4,10.98
2019/4/14 4:00,59,72,1.01,70,14,15,73.48,96.85,.5,79.79,17,27.19,.215,1014.102,197.9,15,77.79,14.48,24.85,-.51,9.79000000000001,3,12.19
2019/4/14 5:00,62,93,1.29,85,16,4,77.98,104,.5,101.52,17,29.81,.31,1014.215,197.9,14.31,81.25,15.98,11,-.79,16.52,1,25.81
2019/4/14 11:00,44,985,.62,16,16,118,52.28,74.58,.5,28,14,83.92,1.236,1018.753,197.9,19.81,47.51,8.28,-910.42,-.12,12,-2,-34.08
2019/4/14 14:00,25,66,.48,12,13,134,35.96,56.06,.4,26.13,14,88.96,1.481,1017.766,197.9,22,33.92,10.96,-9.94,-.08,14.13,1,-45.04
2019/4/14 15:00,14,51,.52,10,14,136,35.89,55.75,.4,26.77,14,93.85,1.208,1017.657,197.9,21.85,35.09,21.89,4.75,-.12,16.77,0,-42.15
2019/4/14 17:00,40,46,.68,17,14,135,41.83,65.43,.413,27.79,14,99.64,.938,1018.077,197.9,20.55,34.98,1.83,19.43,-.267,10.79,0,-35.36
2019/4/14 18:00,33,60,.64,22,14,122,43.16,68.09,.4,28.04,14,97.98,.653,1018.211,197.9,18.2,39.89,10.16,8.09,-.24,6.04,0,-24.02
2019/4/14 19:00,38,66,.66,32,13,106,37.98,60.58,.4,28.53,14,88.05,.744,1018.595,197.9,17,42.56,-.0200000000000031,-5.42,-.26,-3.47,1,-17.95
2019/4/14 20:00,32,54,.78,45,14,83,37.81,59.79,.4,45.29,14,78.17,.454,1019.527,197.9,15.85,46.46,5.81,5.79,-.38,.289999999999999,0,-4.83
2019/4/14 22:00,37,56,.85,60,16,50,43.29,68.92,.429,84.4,16.13,55.27,.338,1020.212,197.9,14,57.98,6.29,12.92,-.421,24.4,.129999999999999,5.27
2019/4/15 1:00,46,75,.74,43,16,48,59.27,86.69,.4,65.41,15.82,44.47,.331,1019.631,197.9,12,68.73,13.27,11.69,-.34,22.41,-.18,-3.53
2019/4/15 2:00,47,68,.77,35,15,51,67.14,94.68,.4,59.39,16.41,33.25,.236,1019.036,197.9,11.34,73.11,20.14,26.68,-.37,24.39,1.41,-17.75
2019/4/15 3:00,55,73,.76,29,15,56,70.98,99.73,.4,50.77,16.07,31.95,.3,1018.95,197.9,11,76.48,15.98,26.73,-.36,21.77,1.07,-24.05
2019/4/15 4:00,62,82,.96,38,15,42,75.33,108.07,.4,44.87,16.26,29.5,.317,1018.954,197.9,10.19,78.65,13.33,26.07,-.56,6.87,1.26,-12.5
2019/4/15 5:00,73,99,1.47,44,17,38,83.44,120.77,.429,57.27,17,27.96,.323,1019.142,197.9,10.63,80.04,10.44,21.77,-1.041,13.27,0,-10.04
2019/4/15 6:00,85,108,1.21,44,20,58,97.12,142.75,.512,69.06,17,31.88,.533,1019.296,197.9,11.38,79.33,12.12,34.75,-.698,25.06,-3,-26.12
2019/4/15 7:00,77,118,.9,35,20,82,90.84,130.9,.5,72.33,16.16,53.86,.898,1019.486,197.9,15.1,65.04,13.84,12.9,-.4,37.33,-3.84,-28.14
2019/4/15 8:00,67,101,.51,18,16,108,67.9,96.5,.496,42.12,14,68.18,1.66,1019.136,197.9,17.36,48,.900000000000006,-4.5,-.014,24.12,-2,-39.82
2019/4/15 9:00,25,74,.5,12,15,125,35.23,55.19,.4,26.65,14,69.71,1.544,1019.204,197.9,19.15,27.02,10.23,-18.81,-.1,14.65,-1,-55.29
2019/4/15 10:00,37,66,.54,13,14,127,36.61,58.6,.4,26.33,14,83.49,1.605,1019.023,197.9,20.07,27.23,-.390000000000001,-7.4,-.14,13.33,0,-43.51
2019/4/15 11:00,26,55,.41,11,13,133,33.8,52.93,.4,26.17,14,87.07,1.558,1018.331,197.9,21,24.24,7.8,-2.07,-.00999999999999995,15.17,1,-45.93
2019/4/15 12:00,18,46,.41,14,14,129,29.28,44.68,.4,26,14,90.51,1.468,1017.013,197.9,22.34,19.96,11.28,-1.32,-.00999999999999995,12,0,-38.49
2019/4/15 13:00,23,48,.36,11,13,143,32.2,50.2,.4,26,14,93.18,1.411,1015.938,197.9,22.35,21.96,9.2,2.2,.04,15,1,-49.82
2019/4/15 15:00,19,42,.35,11,13,135,24.53,35.58,.4,25.55,14,100.02,1.277,1014.185,197.9,23.11,15.68,5.53,-6.42,.05,14.55,1,-34.98
2019/4/15 16:00,14,37,.53,18,16,146,20.24,28.05,.4,25.24,14,93.24,1.062,1013.805,197.9,22.1,15.95,6.24,-8.95,-.13,7.24,-2,-52.76
2019/4/15 17:00,26,60,.7,26,18,148,30.71,47.4,.4,26.71,14,111.25,1.047,1013.696,197.9,21,22.8,4.71,-12.6,-.3,.710000000000001,-4,-36.75
2019/4/15 19:00,28,71,.58,27,18,153,36.12,57.16,.4,32.63,14,111.59,.724,1013.667,197.9,18,30.12,8.12,-13.84,-.18,5.63,-4,-41.41
2019/4/15 20:00,42,80,.45,24,17,135,36.09,57.13,.4,28.89,14,120.26,1.009,1013.883,197.9,17,31.98,-5.91,-22.87,-.05,4.89,-3,-14.74
2019/4/15 21:00,30,57,.42,25,16,118,30.19,47.25,.4,28,14,98.86,1.275,1014.131,197.9,17,31.19,.190000000000001,-9.75,-.02,3,-2,-19.14
2019/4/15 22:00,27,57,.42,29,16,100,25.49,36.67,.4,28,14,85.6,1.207,1014.062,197.9,16.96,31.31,-1.51,-20.33,-.02,-1,-2,-14.4
2019/4/15 23:00,19,38,.43,29,16,88,25.93,37,.4,31.04,14,71.63,.813,1013.754,197.9,16,36.11,6.93,-1,-.03,2.04,-2,-16.37
