PM2.5,PM10,CO,NO2,SO2,O3,year,month,day,hour,minute
34,34,0.73,22,16,42,2019,5,26,0,0
26,35,0.71,14,16,48,2019,5,26,1,0
16,28,0.65,10,16,52,2019,5,26,2,0
20,24,0.66,12,14,45,2019,5,26,5,0
4,10,0.68,14,14,46,2019,5,26,6,0
6,8,0.73,13,14,48,2019,5,26,7,0
6,6,0.78,14,13,43,2019,5,26,8,0
13,14,0.8,17,12,46,2019,5,26,10,0
11,12,0.82,15,12,57,2019,5,26,11,0
6,10,0.91,21,12,59,2019,5,26,12,0
12,17,0.81,12,13,76,2019,5,26,14,0
8,12,0.79,17,12,68,2019,5,26,15,0
10,13,0.85,18,11,73,2019,5,26,16,0
7,20,0.87,18,11,74,2019,5,26,17,0
16,20,0.86,21,11,69,2019,5,26,18,0
7,17,1.14,38,12,40,2019,5,26,19,0
15,24,1.11,44,12,27,2019,5,26,20,0
19,29,1.3,47,13,15,2019,5,26,21,0
21,35,1.37,44,15,14,2019,5,26,22,0
14,25,1.13,35,16,20,2019,5,26,23,0
16,18,1.06,31,14,16,2019,5,27,0,0
16,22,1.07,35,15,12,2019,5,27,1,0
10,23,1.19,39,16,4,2019,5,27,2,0
18,25,1.26,34,16,3,2019,5,27,3,0
16,20,1.28,39,16,5,2019,5,27,4,0
22,23,1.28,44,17,9,2019,5,27,5,0
21,37,1.22,47,20,12,2019,5,27,6,0
23,42,0.85,31,16,36,2019,5,27,9,0
25,45,1.1,28,14,37,2019,5,27,10,0
35,50,1.01,17,12,47,2019,5,27,11,0
28,30,0.71,13,8,55,2019,5,27,13,0
10,49,0.66,11,9,72,2019,5,27,14,0
21,51,0.69,10,9,90,2019,5,27,15,0
24,45,0.72,15,8,96,2019,5,27,16,0
21,54,0.74,18,7,97,2019,5,27,17,0
26,56,0.78,23,8,89,2019,5,27,18,0
27,53,0.65,17,7,99,2019,5,27,19,0
13,42,0.51,8,6,105,2019,5,27,20,0
8,39,0.5,10,6,98,2019,5,27,21,0
7,27,0.47,9,6,93,2019,5,27,22,0
4,25,0.54,12,5,88,2019,5,27,23,0
2,23,0.52,15,7,82,2019,5,28,0,0
5,18,0.51,9,7,88,2019,5,28,1,0
6,28,0.54,24,6,62,2019,5,28,2,0
7,27,0.58,32,10,50,2019,5,28,3,0
17,32,0.67,39,10,41,2019,5,28,4,0
14,32,0.63,32,9,50,2019,5,28,5,0
10,36,0.71,25,8,65,2019,5,28,6,0
7,24,0.71,19,8,78,2019,5,28,7,0
6,37,0.68,32,10,106,2019,5,28,18,0
16,38,0.63,35,8,103,2019,5,28,19,0
16,43,0.6,35,11,94,2019,5,28,20,0
24,38,0.59,19,10,106,2019,5,28,21,0
23,34,0.6,28,13,82,2019,5,28,23,0
9,26,0.66,30,12,74,2019,5,29,0,0
19,34,0.64,23,11,79,2019,5,29,1,0
19,36,0.6,20,13,79,2019,5,29,2,0
19,31,0.6,23,13,73,2019,5,29,3,0
19,33,0.64,29,13,72,2019,5,29,4,0
16,35,0.79,36,12,61,2019,5,29,5,0
22,40,0.84,51,13,46,2019,5,29,6,0
19,58,0.84,63,15,38,2019,5,29,7,0
35,75,0.81,56,16,52,2019,5,29,8,0
30,75,0.7,35,14,93,2019,5,29,9,0
26,59,0.73,31,15,118,2019,5,29,10,0
22,58,0.77,22,12,144,2019,5,29,11,0
28,55,0.65,8,9,162,2019,5,29,12,0
20,41,0.65,7,7,158,2019,5,29,13,0
17,49,0.67,7,6,163,2019,5,29,14,0
12,42,0.6,9,8,161,2019,5,29,15,0
17,41,0.62,12,8,164,2019,5,29,16,0
15,44,0.69,19,9,170,2019,5,29,17,0
29,47,0.71,27,11,173,2019,5,29,18,0
30,54,0.72,28,12,175,2019,5,29,19,0
34,65,0.7,25,12,168,2019,5,29,20,0
30,56,0.73,27,12,154,2019,5,29,21,0
29,57,0.77,27,12,132,2019,5,29,22,0
32,59,0.79,29,14,121,2019,5,29,23,0
32,61,0.84,37,15,100,2019,5,30,0,0
31,54,0.83,35,16,92,2019,5,30,1,0
28,57,0.84,38,16,80,2019,5,30,2,0
28,55,0.87,37,16,75,2019,5,30,3,0
33,64,0.87,34,15,74,2019,5,30,4,0
28,61,0.9,39,14,65,2019,5,30,5,0
33,65,1.02,52,15,51,2019,5,30,6,0
29,57,0.94,30,9,92,2019,5,30,8,0
17,29,2.06,48,10,73,2019,5,30,9,0
26,39,1.07,28,10,103,2019,5,30,10,0
25,28,1.46,36,10,94,2019,5,30,11,0
36,38,1.14,30,9,98,2019,5,30,12,0
21,43,0.98,25,14,88,2019,5,30,18,0
24,34,1.09,29,14,76,2019,5,30,19,0
22,29,1.11,31,11,60,2019,5,30,20,0
36,38,1.13,45,10,32,2019,5,30,23,0
30,36,1,26,10,56,2019,5,31,0,0
30,36,0.93,16,8,67,2019,5,31,3,0
45,46,1.39,27,9,52,2019,5,31,6,0
48,50,1.01,21,8,74,2019,5,31,7,0
37,46,0.94,17,7,95,2019,5,31,8,0
38,50,0.95,15,10,115,2019,5,31,9,0
37,43,0.93,12,11,143,2019,5,31,10,0
41,50,0.87,6,9,162,2019,5,31,11,0
30,44,0.88,10,8,183,2019,5,31,12,0
42,70,1.19,49,9,105,2019,5,31,19,0
49,78,1.13,66,10,66,2019,5,31,20,0
50,85,1.3,94,11,25,2019,5,31,21,0
45,86,1.88,73,14,28,2019,6,1,0,0
54,62,1.05,54,15,29,2019,6,1,2,0
50,70,1.03,75,15,6,2019,6,1,3,0
47,85,1.6,84,15,5,2019,6,1,4,0
52,85,1.19,68,16,37,2019,6,1,5,0
57,88,1.04,60,16,93,2019,6,1,6,0
62,96,1.09,26,17,164,2019,6,1,7,0
52,88,0.91,16,16,168,2019,6,1,8,0
33,67,0.76,9,14,183,2019,6,1,9,0
34,58,0.76,12,13,196,2019,6,1,10,0
29,58,0.83,13,12,204,2019,6,1,11,0
38,62,0.78,10,11,198,2019,6,1,12,0
35,54,0.63,8,9,176,2019,6,1,13,0
25,33,0.64,11,10,178,2019,6,1,14,0
22,38,0.68,13,9,178,2019,6,1,15,0
32,41,0.78,18,10,187,2019,6,1,16,0
32,54,0.79,19,11,170,2019,6,1,17,0
31,60,0.8,20,11,146,2019,6,1,18,0
42,64,0.87,35,12,118,2019,6,1,19,0
33,62,0.89,30,13,112,2019,6,1,20,0
34,63,0.86,30,14,106,2019,6,1,21,0
44,57,0.91,29,14,99,2019,6,1,22,0
48,67,0.94,29,14,83,2019,6,1,23,0
54,69,0.96,33,14,64,2019,6,2,0,0
59,72,0.99,30,15,57,2019,6,2,1,0
57,86,0.94,22,15,56,2019,6,2,2,0
59,73,0.92,21,15,50,2019,6,2,3,0
47,67,0.97,23,15,50,2019,6,2,4,0
54,63,1.06,45,16,37,2019,6,2,5,0
49,87,1.16,36,19,60,2019,6,2,6,0
49,92,1.24,30,20,91,2019,6,2,7,0
53,89,1.29,28,21,124,2019,6,2,8,0
61,94,1.19,21,20,167,2019,6,2,9,0
46,68,1.03,15,18,194,2019,6,2,10,0
47,63,1,12,16,212,2019,6,2,11,0
33,59,1,13,15,225,2019,6,2,12,0
43,63,1.05,11,15,234,2019,6,2,14,0
45,61,1.02,14,16,216,2019,6,2,15,0
37,66,0.87,13,14,178,2019,6,2,16,0
32,52,0.86,18,14,170,2019,6,2,17,0
36,49,0.9,32,15,133,2019,6,2,18,0
26,56,0.87,49,15,97,2019,6,2,19,0
38,63,0.96,47,18,127,2019,6,2,20,0
45,90,1,48,19,124,2019,6,2,21,0
47,83,1.06,45,19,107,2019,6,2,22,0
64,90,1.11,43,19,95,2019,6,2,23,0
60,84,1.14,40,20,91,2019,6,3,0,0
55,89,1.14,36,21,96,2019,6,3,1,0
68,93,1.16,30,22,100,2019,6,3,2,0
68,95,1.19,35,21,89,2019,6,3,3,0
69,101,1.28,51,21,77,2019,6,3,4,0
83,119,1.31,43,22,69,2019,6,3,5,0
70,111,1.29,38,24,80,2019,6,3,6,0
69,99,1.44,36,25,109,2019,6,3,7,0
63,103,1.49,33,24,126,2019,6,3,8,0
58,98,1.34,26,21,144,2019,6,3,9,0
34,41,0.96,11,17,189,2019,6,3,13,0
26,44,0.96,9,17,178,2019,6,3,14,0
22,43,0.9,9,17,157,2019,6,3,15,0
15,31,0.86,12,17,143,2019,6,3,16,0
22,31,0.88,19,18,140,2019,6,3,17,0
21,39,1.04,40,20,106,2019,6,3,18,0
21,54,1.14,34,24,146,2019,6,3,19,0
43,66,1.08,35,25,124,2019,6,3,20,0
30,58,1.08,40,24,105,2019,6,3,21,0
37,60,1.2,35,27,121,2019,6,3,22,0
38,68,1.27,29,27,135,2019,6,3,23,0
48,71,1.24,26,26,135,2019,6,4,0,0
50,69,1.3,27,26,118,2019,6,4,1,0
52,69,1.29,31,25,95,2019,6,4,2,0
48,63,1.28,30,26,85,2019,6,4,3,0
54,85,1.26,29,25,76,2019,6,4,4,0
69,87,1.37,49,26,61,2019,6,4,5,0
53,101,1.4,33,27,90,2019,6,4,6,0
58,96,1.47,31,30,111,2019,6,4,7,0
59,89,1.53,29,30,139,2019,6,4,8,0
51,94,1.54,25,30,179,2019,6,4,9,0
55,92,1.43,16,28,212,2019,6,4,10,0
55,74,1.3,11,27,221,2019,6,4,11,0
40,74,1.16,20,15,250,2019,6,4,16,0
39,71,1.01,32,15,156,2019,6,4,18,0
37,73,0.94,48,15,94,2019,6,4,19,0
39,78,0.92,34,16,122,2019,6,4,20,0
45,64,0.9,35,18,130,2019,6,4,21,0
48,81,0.84,31,18,124,2019,6,4,22,0
45,65,0.82,29,18,118,2019,6,4,23,0
40,65,0.8,24,17,112,2019,6,5,0,0
43,62,0.82,27,17,97,2019,6,5,1,0
41,59,0.86,28,17,93,2019,6,5,2,0
45,69,0.93,29,17,88,2019,6,5,3,0
59,74,1,29,16,94,2019,6,5,4,0
53,76,1.07,35,16,87,2019,6,5,5,0
50,73,0.97,34,16,101,2019,6,5,6,0
48,79,0.92,28,16,144,2019,6,5,7,0
45,88,0.95,28,16,155,2019,6,5,8,0
55,80,0.92,23,16,191,2019,6,5,9,0
48,87,0.82,16,15,205,2019,6,5,10,0
44,71,0.77,11,15,204,2019,6,5,11,0
38,58,0.81,9,16,211,2019,6,5,12,0
38,67,0.84,11,16,229,2019,6,5,13,0
41,69,0.89,13,17,234,2019,6,5,14,0
44,67,0.92,14,19,240,2019,6,5,15,0
40,71,0.9,16,21,224,2019,6,5,16,0
48,82,0.96,19,23,241,2019,6,5,17,0
55,81,0.96,19,23,230,2019,6,5,18,0
45,75,0.98,17,24,217,2019,6,5,19,0
46,73,0.94,17,24,201,2019,6,5,20,0
45,69,0.9,17,23,172,2019,6,5,21,0
40,63,0.92,18,23,147,2019,6,5,22,0
30,68,0.92,16,20,112,2019,6,5,23,0
30,43,0.88,14,19,89,2019,6,6,0,0
30,38,0.87,14,18,67,2019,6,6,1,0
35,36,0.9,18,17,42,2019,6,6,3,0
31,45,0.95,16,16,49,2019,6,6,4,0
30,35,0.86,14,14,99,2019,6,6,5,0
6,7,1.42,37,10,52,2019,6,6,8,0
11,17,0.96,13,10,72,2019,6,6,11,0
7,13,0.79,8,8,94,2019,6,6,12,0
11,11,0.92,7,7,121,2019,6,6,13,0
9,36,0.79,9,4,104,2019,6,6,14,0
10,21,0.82,13,3,91,2019,6,6,15,0
14,15,0.75,14,3,91,2019,6,6,16,0
9,17,0.68,17,1,95,2019,6,6,18,0
11,13,0.82,20,2,92,2019,6,6,19,0
15,17,0.66,13,1,102,2019,6,6,21,0
8,19,0.67,14,1,89,2019,6,6,23,0
5,14,0.82,18,1,72,2019,6,7,0,0
10,11,0.92,18,1,63,2019,6,7,1,0
11,16,1.31,25,1,36,2019,6,7,4,0
14,21,0.94,26,1,40,2019,6,7,5,0
17,22,0.79,17,2,76,2019,6,7,6,0
15,17,0.55,15,2,95,2019,6,7,7,0
10,19,0.53,12,2,119,2019,6,7,8,0
16,30,0.6,13,2,131,2019,6,7,9,0
23,36,0.6,11,2,152,2019,6,7,10,0
23,37,0.73,10,2,168,2019,6,7,11,0
32,44,0.62,9,2,176,2019,6,7,12,0
23,40,0.74,9,2,195,2019,6,7,14,0
37,42,0.88,12,2,208,2019,6,7,15,0
39,45,0.85,13,2,201,2019,6,7,16,0
37,49,0.84,15,2,186,2019,6,7,17,0
36,50,0.84,16,2,168,2019,6,7,18,0
33,49,0.84,18,2,147,2019,6,7,19,0
39,46,0.85,19,2,143,2019,6,7,20,0
33,45,0.84,18,2,138,2019,6,7,21,0
38,54,0.86,19,2,129,2019,6,7,22,0
45,53,0.87,15,2,123,2019,6,7,23,0
38,52,0.88,18,2,88,2019,6,8,0,0
39,49,0.93,20,3,71,2019,6,8,1,0
41,47,1.02,22,2,61,2019,6,8,2,0
45,51,1.02,21,2,56,2019,6,8,3,0
30,45,0.81,8,4,215,2019,6,8,14,0
39,60,0.96,14,9,137,2019,6,9,0,0
31,51,0.92,12,8,128,2019,6,9,1,0
37,48,0.88,15,8,109,2019,6,9,2,0
37,49,0.92,17,8,91,2019,6,9,3,0
38,50,0.84,17,8,84,2019,6,9,4,0
29,42,0.93,21,8,80,2019,6,9,5,0
25,50,0.91,25,9,87,2019,6,9,6,0
37,62,1.04,21,17,145,2019,6,9,8,0
34,66,0.98,16,37,190,2019,6,9,9,0
41,65,0.96,14,47,219,2019,6,9,10,0
46,58,0.87,8,38,223,2019,6,9,11,0
33,46,0.83,9,45,229,2019,6,9,12,0
31,55,0.92,11,48,253,2019,6,9,14,0
33,53,0.96,15,42,251,2019,6,9,15,0
41,63,1,15,36,237,2019,6,9,16,0
45,62,1.19,25,29,207,2019,6,9,18,0
47,61,1.14,26,26,171,2019,6,9,19,0
46,60,1.14,27,26,148,2019,6,9,20,0
46,69,1.17,23,25,148,2019,6,9,21,0
44,66,1.27,22,26,141,2019,6,9,22,0
47,69,1.26,21,25,132,2019,6,9,23,0
46,68,1.24,25,23,117,2019,6,10,0,0
57,71,1.24,25,22,109,2019,6,10,1,0
49,65,1.42,26,21,89,2019,6,10,2,0
33,53,0.98,36,25,91,2019,6,11,7,0
26,35,0.91,30,27,109,2019,6,11,8,0
21,49,0.86,17,20,149,2019,6,11,9,0
22,45,0.87,16,18,175,2019,6,11,10,0
26,47,0.91,15,16,192,2019,6,11,11,0
28,54,0.92,13,16,216,2019,6,11,12,0
33,50,0.94,14,16,221,2019,6,11,13,0
28,61,0.97,17,17,218,2019,6,11,14,0
32,61,1.01,17,16,220,2019,6,11,15,0
